id,title,isbn,author,publisher,publishe_date,entry_date,description,thumbnail_url,checkout_flg,checkout_date,update_ts,employee_id,exp_return_date,return_date,cover_image,category_id
1,インストラクショナルデザインの道具箱101,9784762829260,"市川尚,根本淳子","",2016-03-31,2020-10-23,KKD（経験と勘と度胸）からID（インストラクショナルデザイン）へ,http://books.google.com/books/content?id=CfrfjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,0,,2020-10-23 04:08:56,,,,\xffd8ffe000104a46494600010101002d002d0000ffdb0043000503040404030504040405050506070c08070707070f0b0b090c110f1212110f111113161c1713141a1511111821181a1d1d1f1f1f13172224221e241c1e1f1effdb0043010505050706070e08080e1e1411141e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1effc000110800b6008003011100021101031101ffc4001f0000010501010101010100000000000000000102030405060708090a0bffc400b5100002010303020403050504040000017d01020300041105122131410613516107227114328191a1082342b1c11552d1f02433627282090a161718191a25262728292a3435363738393a434445464748494a535455565758595a636465666768696a737475767778797a838485868788898a92939495969798999aa2a3a4a5a6a7a8a9aab2b3b4b5b6b7b8b9bac2c3c4c5c6c7c8c9cad2d3d4d5d6d7d8d9dae1e2e3e4e5e6e7e8e9eaf1f2f3f4f5f6f7f8f9faffc4001f0100030101010101010101010000000000000102030405060708090a0bffc400b51100020102040403040705040400010277000102031104052131061241510761711322328108144291a1b1c109233352f0156272d10a162434e125f11718191a262728292a35363738393a434445464748494a535455565758595a636465666768696a737475767778797a82838485868788898a92939495969798999aa2a3a4a5a6a7a8a9aab2b3b4b5b6b7b8b9bac2c3c4c5c6c7c8c9cad2d3d4d5d6d7d8d9dae2e3e4e5e6e7e8e9eaf2f3f4f5f6f7f8f9faffda000c03010002110311003f00f64006da93216800ef40087ad003259238537c8e146703d493d001dc9f4a4da5b9a52a33ab2e582bb26fb35e638d3752ff00c0393ff89a9e6f2fc0dfea753bc7ff00028ff98a2d6f7fe819a97fe01c9ffc4d1cde5f807d4e7de3ff008147fcc5fb35effd03351ffc0493fc28e6f2fc03ea73fe68ff00e051ff0030fb2df7fd03351ffc0493fc29f37907d4e7fcd1ff00c097f987d96fbfe819a8ff00e0249fe14737907d4e7fcd1ffc097f981b4bfc7fc83350ff00c057ff000a39bc83ea73fe68ff00e04bfccaeae8d24917ccb246db648d94ab21f420f228524ccab61ea51b73adf6ecfd1f51d8e6a8c45c500000f4a00701400d1d2801c39a06045021d0417774d20b3b1b9b9119dae635185380719240ce08381ea2a79bb23a6185728a939257daecad7315c4724cb3432da4e8f1411970a5958e65623a8fbb1a8cff00b58aca4f9a563d5c3c7ea941d4ba77bbd2f67f655f6eadfdc6a7f6e6bbff004104ff00c074ad2d2ee79bede8ff00cfbfc580d775dffa08affe03a5169770fac51ff9f6bef62ff6e6bbff004111ff0080e9fe145a5dc3eb147fe7dafbd87f6debbff4111ff80e9fe14ed2ee1f59a3ff003ed7dec3fb6f5dff00a097fe4bc7fe14acfb87d6297fcfb5f7bff313fb6f5cff00a091ff00c078ff00c28b4bbfe41f58a5ff003ed7deff00cccc95ae66b86918bde5d9b95fee2bb2cc0ae00e0603c6bf4ddf5acfe091e92ff6bc3595a36f5b7bbaf9f497e05ab9b3d46d23135e699736f16e0a64628c0127033b58919240ad79b5d51e63c23b3e49a6d6b657bfe291163daa8e41403e94c05c71d28b01d88f0ae8847fc7bdc7fe06cfff00c5d4f22fe9b3b7eb53ecbff018ff0090e1e15d0ffe7dae3ff0366ffe2e8e45fd363fadcfb2ff00c063fe42ff00c22ba1ff00cfb4ff00f81937ff00174b917f4d87d6aa765ff80c7fc858bc31a3c4088a2ba8c31dc425f4e327d787a5ece3fd3669fda15ec95d69fdd8ff0090c6f09e82d334ed672b4cc30643773163f53bf342a715aff984b31c44a3cadab76e58ff0090bff08b687ff3e937fe05cdff00c5d3e45fd3667f5babe5ff0080c7fc83fe116d0ffe7d25ff00c0a97ff8aa3917f4d87d6ea797fe031ff214785b43ff009f393ff0265ffe2a8e441f5babe5ff0080c7fc83fe117d0bfe7c9fff000225ff00e2a9f220fadd5f2ffc063fe42ffc22fa1ffcf937fdff0093ff008aa5c910fadd5f2ffc063fe42ffc22fa1ffcf89ffbff0027ff0015472443eb757cbee5fe434f857402eae74e42c872a4c8e483ea39a3d9c5f42e38fc443e195be4bfc891fc39a33a1492cb7a9ea1a5723f5347b38f605986216d2fc17f90dff846741ffa0747ff007d37f8d1c91ec47d72b77fc17f90e1e19d07fe8190fe6dfe34f923d83eb95bbfe0bfc824f0c682d1b2ff0066c4b918cab3291f420e41f7147247b07d72bf7fc17f90e5d7746e9fda969ff7f452f691ee0b0588fe462ff6ee8dd3fb4ed3fefe0a7cf1ee3fa9623f919467f16699f6a36b693dacacabb99e6b95823c6718566fbdc83d0638eb50eaabd91d31caeb7273cd35e8aeff000dbe631bc5b6704b10ba6b3d92bec06d6f56e181c13ca800e38c719e48a3daa5b8d6573927c97bad758b5f8ec68a6bfa33aab26a3032b0c820e722ab9e3dce5781c4276706075cd27fe7fe2fd68e78f717d4ebff0028a35cd27fe7fa3fc8ff00851cf1ee3fa957fe517fb734aed7887fe02dfe1473c43ea55ff97f201ae697ff003f63fef86ff0a14e21f52aff00cbf907f6de97ff003f59ff00b66ffe14f9e21f53adfcbf8a0fedbd33b5c37fdf97ff000a5ce83ea75bb7e2bfcc3fb6b4eed3487fed849ffc4d1cf10fa9d6edf8aff332dbc5b632dc3c5672d9154556325dddfd9c36ece3682a49e067903a8eb9a9f6a9ec75ff0065548c53a97d7b2e6fbf5483fe12eb382645bc92c7cb704efb3bc171b31c92c3682063b8cf4a3daaea1fd9552516e17d3bae5fbb57fa1abfdb561eb73f85a4bffc4d5f3a393ea757cbef5fe62ff6cd811cb5c20eecf6b2aa8f724ae00f73c51ce85f54abe5f7aff318ba4c781fe9ba9ffe06c9fe3472f9b0fad3fe58ff00e0285fec9889ff008fcd4bff0003a5ff00e2a8e4f30fad3fe58ffe02bfc8f3db4d41ec6f2ec192416c6f1559cdd4c982f13306254f3feaf1d327775e2b914accfa7a941558c5fdab3e89ecd2b6bea49a8eb0668a516d334b14489248df6c9e419334680618803ef679073b71ef4dcbb7ea4d1c2a8b4e5a377b7bb15d1be8bcadd0ebfc37a5c2fe1fd398dcea009b58b216fa5503e41d006c0ae8847dd47858bc4c9579ae58eefecaff0022ff00f6441ff3f5a97fe0c26ffe2aab9579fde73fd6e5fcb1ff00c063fe42ff00645b7fcfcea5ff008319ff00f8ba5c8bbbfbc3eb52fe58ff00e031ff0020fec8b6ff009f8d4bff000633ff00f17472af3fbd87d6a5fcb1ff00c063fe41fd916dff003f1a97fe0c67ff00e2e8e55fd361f5a97f2c7ff018ff00907f645aff00cfc6a5ff00831b8ffe2e9f22fe9b0fadcfb47ff018ff00901d22d71ccfa97fe0cae3ff008ba3917f4d8feb73ed1ffc063fe41fd9169d7cfd4bff0006571ffc5d2e45fd36358a9b7b47ff00018ff91e73a0ea135bd8c21ddd2dcb344585dcf1ed648e223eecaabcee2318cfcb9e6b9a326bfa67d3626846a49dbe2d1ed17bb7de2fb7e23b5bbf9eead658e36792dfcc8632c6ea790333f9848c34acbc7963a83f7bb6294a4da0c3d08d3926fe2b37b456d6ed14f5bfe07a05be9366f046fe6ea3f3283ff211b8f4ff007ebab957f4cf999e2aa2935a7fe031ff002256d1ac8a11e6ea1c8ffa08cfff00c5d3e442fae55f2ffc063fe45e5e954ce40e339cf19fd6981c6e93a5358f896e6cae5d658673138018e1d424c1430e39f9738e7919fa7346169599efe2315ed70f1a90d1abafc637b7de4de32d3d0c11d8d922c5f69d8acbbcaab1fb440013c1c70cdce0f5aaa91e8bfad4cf2faed3752a6b6bff00e9323a4d2ad4d969b6d685c48618950b018c9000ce2b54ac923caaf53dad494fbb2cd3664140050006800a602e2801ac03020f43c548d3b3b9c678634b8f4fd427d2ef9a19e24925601f0558ecb720e0f7c337ae3279ac611b3b3feb63dcc6625d5a71ab4ee9b4bd7797fc01fe25d362bcbeb6d3b4f3040af3c2e4200115825c1c903bfca3d338c6475a2714da4bfadc582c44a953955ab77a3f5de275f0462285225248450a33e8056e78b297349bee4847cb4c9189d28100ebd29018b3bda9d7ef63bab57b88cdb5b8da2d9a55c8698f380403c8fceb3bae67747a118cfd841c65677975b7f2915f3582476f0d9d83db3cb796f922c9a2076c8adc9da0740686d6965d4ba4aa3727395ed1975bf4f53a01d2b43cc03408e675af106a165e23874d874f8e6b66116e94b364172c0f407a0507ff00d7c20bd8a773e2ad5d74b372ba4430cc2e5d0472c8ff00346a5be7fba31c2e39e848ceda05cc59d33c43a9dceb72da4d6112db2f99e5c80303200090413c608dbff7d0a7d42e2693e2e935096ca35d1ee145cbec76f30158b83d78cf6a4173aaed4ca0a4330e2960fed2d5639ece5b85fb521e20f3141f223fd6a13577747a128cbd9536a4968fadbed3166920fed0d2a1b7b296dc7da99ce60d8bfea251fd4517d5590a3197b3a8e524f45d6ff691b82b4b1c038fdda6046bd28b885c7cd9a00cb165a9c3797735b5d59edb89449fbdb762cb85550321c71f2fa77359d9a6ec76bad46508c6517a2b68d7af61e9677d35dc135fdd5b3a5bb1912386164cbed2a09258e400c78f5e7b5349b7a90ead38c1c69a7af77d37ec8b77e6e12c676b4457b858d8c4add1980e07e26a8e539ab4bdf15fd841b9b4433ac52162b16031f2f29819ebbc1047d3d6816a6b789a6d5a1d3d7fb1a2f36e5e5da0150401b5b939207503bff850d81135ceb87c38d3c56d19be362594364379f8e014c703bf5cf6c1a00c5b5d43c6ecb6a4e9eafbaf184fba0036c5b3231975ef9ea3a80334835256bbf1713aa110388e344fb196550ccc473c056cf38e31c03c9041a106a5dd5eff00c47652e9b6f67a5a5e8970b75329c8439033d578ef9c7e14ee1a977c2d77aadee8f1dc6b3649657658ee8941000edd690d5c20b1d52dde6f22facb6cb33cbfbcb3766f98e40244801c0c0e83802a5292ea76cab509db9a2f44968d5b4ffb77e64d6d67746f52eafaea199a2465896280c6abbb19272cc49e00ed8c9f5a6a2ef76673ab0e470a71b27bdddff44688ab39c53f74d24046bd053b085ce091400b4ac310fbd002d02621a1805020a0a1690094c42f14ec0271486140ae140c5140877f0d30b91af4a4c0ccf14788345f0c68971adf88351b7d3b4fb71992799b03e8075663d946493d050dd80f33d3be38c73fc3a9fc7b71e02f14268c35136f6ed0402579ad704fda8ae46c418c1cf1920063ce26e4f31d74bf12bc230e8be18d627d4268ad7c517115be945eda40f2bc8094ca637007819c63e65e70734ee3b9c0f8d7e3d6a9e13fed1b9d57e11f8c22d32c67689b5191025bb80fb15c315c618e31f5143617373e217c5e4f07fc3ef09f8beebc3ede5f882eed6092dee2f0426c96689a4deedb181da1791c7d46286ec173b7d77c476961e0ebdf1258bdb6a70416af3db88ae9163b9600ec45909db966c283ea45303c9349f8fdacddeab696975f0ce6b28269d2396e64f105a958519802e4639001271ed5370b9b7f19be38697f0f7c4fa4787a0d324d72fae5c49a8c36ae4c9636d903cc2aaad9639c85e338ea32286f50b97347f8cfa2f88fc05aa78abc29a46a5a9358ddad947637263b496e673b498d0bb10582b6ec7538c014ee1736f4cf893a39f0c689acf892cf50f0acbacdf7f67db596a90159fed1b9942955ce0128704e3a8ce3229a61730b50fda0fe0f585f4f6377e35823b8b795a2953ec3744aba9208c88b1d41a9e641cc887e2e7c76f06780ec353b74d42db50f1159a42e9a4b192269449b187cfb0a8fddbeff00c3143958574870f8efe0ab9f879abf8b346bb5d624d1ad6de7bfb1b7de8d1195c205dcea01c313c8feed0e43b9b1f0b3e24a78e75bf1269c9a41b05d126b78d64373e619fce8cb838da36e318c64e69a7704ee7a0e7e5aa18c5e9480f98bf6acf83d79a8f87b5ef1947abf8a3c4baa1b987fb2f4a5dd2c5651bba8915235049e37723181d72466a5aea4b47b5f8f3c49ab7833c1167a8689e0fd47c4d721a1b61a7d8e5645050fcc40562141001e38cd363d91e7be00f0678ebc6bf1174ef889f13f4eb5d12d3458caf87fc3d0b8716ecdc79b21071b80c63be42f0a14029277bb124d9ce7c50d03e2b7c6f6beb3b5d1bfe111f0e68933bd9da6aca0cbabddc6d81bd41c08f8201e579ce5b3951a6c1dd95fe2e9f19fc48f831e087d7bc05a8d96a6be2b81351b08ad9dc185125479b62e5a388e71f3631ea41048f50e877ba4fc09f04f85adbc52b6d06adaa787754b5566f0db5d3b402489fcdf93e604b129185dc723046e21b006920b1e416bf0a6c3e24788f47b7f0efc19baf007872d6ed6e352d4b567912e6e635ff9631c4ec701bd79ec7231862d7158f49f19ddebbe1ff1e78934cf853f096f3fe127d68a35e789a7023b252e80f98ae49071d4a657e7049563d47d90d86b7f0d343f057ecef0f87356f07de7c409a1b95babab7b37759e7bb94ed6990a82df2ee0a0e33b473de8d9035a15be19f81fc67e2ff17f87bc53e3cd153c35e1ff000ac0b17873c3e66f3650e142acd3375dc02a9e403951c0e77096b762b5cf33f8cb63e3ff0012d8f8834cb0d1be2f5d25d5db3456971a4c7f602a270e00283794007cbf45cd277133d33e3cf8735ff194d69e00d03e1fc0926a50db4ba8f8a6e6de30b6f1211950f8ddbc6c008273818008390da6f41bf436fe3ef82ae07c1d97c29e02f0b5b34faa5cd9d8dc496b0246c90ac8a448fb402c032a827b0624f00d0d6961db43ce2d7e18fc40d53e2af88fc3d6da75c695e0fb8d7ad2faeb5693313cb15aa10890f20b6edc790300a83918e572bb8acee7d603a56858c5e94805e33de801681886803ca7f692f88771e00f0de99269dafe8fa36a57d765639354b3b8b885e2443e600214621b2d1e33c63349b25b3cbfe17fc6ad6fc53e34d3b46d57e25e80d24f3a0b7b6d2343b9cdd30756689ccf0a850caaca1830c6f27078c2bb15ccebdfda23e23c5078f241e09d561fece9a116cd25a2e346049cadcfcbf316ed9c50db0b9eb9f0dfe24259fc2887c5df12b579347fb4b9921fed48a386578bcb4c18d2303cd0c77382ab921ba7145f4d46999ff0dbe21f8f7e256bdab7883c2fa5d8597822ded66b7d37fb481135fde283b5f2a498d03601e0e07032d9da26d8af7346c7e2378c3c3ff0d3c4be24f89be14b4d12f742056216f77ba1d49ca8d9e5f52a199917396ea7a6d228bd96a3b9c67c52f8e5e2d8b4754f0668969a7de5b787e1d77589b533e60b18e6da228540c06918baf51fc5d07381b7d05cc74bf05be2178d2f3c62de06f88b6da69d567d1a1d6b4fbcb1528b340f8051d4f475248e001f2b75e091377b304f53d9c74a6505031453131e3a734c08d3a52602d00148606981ca7c4fff0084ecf87e35f87d068926ad24e11df55dde5431156cc8bb7ab03b7820f5e8718a4c9666fc0ff87e3e1cf80a0d067bc1a85fbcf25ddedd04c0927908dc573ce000a39eb8cf19c5095812384f89df0bbc6be2bf126bda1e891f873c39e11d7a5b79f58d4a2591f50bfd98254a925461b3d36e46393c8a4d36268f45d67e19781b586d166d57c3767a8cba1dafd974e3720bac7180a0065fbaf8da31b81c738ea69b43b1ce7ecfde0bf13f80fe0caf866fc5943ae46f7524243f9b0abb92632d8c6467191496c091ccd8fc22f881e37d7ac354f8d3e2cb1bfd36c2613c1e1fd2e32b6cd20e9e612abbbdc6189048dc067228bea166cbdf16fe05dcf8dbc733eb965e286d334dd4edede1d674e36e596ec40c1a3190c30bf2a023b63233d286ae0e2697c26f87de2fb6f1eea3f11be22dfe9936bb7564b616765a6ab0b7b2b70c18a82dc93903d7196e4e7812eac1277d4f5ba650b400a2980e038a109912f4a180ea0614008d4099f11fed0facfdabc73e21b3d2b57f1cd96a11f88ad2092ceeef161b38a668a5115c440658ae22565fbbf2b0c13918cd92cade09bbf119f851f180cdae6bb73abdb4761b9beded289679a7dcf2200a183610f73c1342d8471ba65f6be356d0cdbdfeb864fed1b6f3b125f7dcde376ef318ae3d684074df1935dbe83e3af8dee2df5df1dc13436973b4448b02e1542a21dac40b5030c1f692f94185277d0f719ddfec6905cf886c7c65e1ed4357d7d61b78ed56de37d4bce8a08a56790044db857fddf2c319dc7818a4e1cf168e9c1625e16bc6b249dba3d8efac2fefb4ef863e215b7bdb80e3545b71279877ecc0ce0f6ce3f5ae15271a32d7a9fa0d5a14abe6b41ce2adc8ddada5cd4bdd04f8435df0adee9fab6a12b6a17491dc2cb202ac094040000e0863d73daadd3f6528b4f7396963ff00b4f0f89855a715c89b565daffe469780b4c1a1fc59d4f488af2eae61874e0cad3be5b2c626edc77357463c959c6fd0e4cdb13f5bca29d77149b9745db98f52aec3e345a00514c0776a10991af4a18c75200a00422803e7bf887fb36dcf8afc51abf8917c7d2c379aa5f9b8962bbd2a2bb816255db0a05661f346bb9437a1c60724a7121a33acbf663d52dbc2faae89278df4bb84bf9ade51ff0014dc31246d1798379556cb30591b6f200c9f5e0e50b167c4bfb2af86ee3c31a3d9787f51b7b0d5f4e422e2f6e34f5993502463f789b86dc738dbebce4f34728728cf13fecb3a5ea9e23d6758b7f10cc8d7d62d1c0b3216f26e58ed2e70466309c04e3071ce062972858ec7f67df83b77f0b750d7ae6ebc4506b3fdab1daaaf97622dbcbf2438e40620e77fe993c9a6958691d0db7c3b51e19d5f45b9d4b7fdbeefed292a438f298630304f3d3dbad73ac37b8e2dee7d34f885fd6a962210f823cb6bee43a67c3dd57fb634ebcd73c5136a5069d2092080c64608c11c96381903eb8a51c3cb99394af634afc4143d854a786a0a0e7a377ff8074167e197b7f1edef89cde2b2dd5a8805bf9782b809ceecf3f73d3bd6aa95aa39dcf32ae64a797c307cbf0bbdefebd3e67475a9e50530145201fda98112f4a1821452016800340053012800a4025002814082985c5a40839a0625001400a2980fed40112f4a1821d45c029001a0029898940c290050014c02900b40050025001400a2801dd8d00469d29b01c290066800340050212800a062d00140050014c0290094c0514802801d9f9680234e94c070a401400868016810940050316800a002800a60148028001400b400a7eed0044bd29b01e3b5200a004a000d0261405828185002e6800a003b50014009400b400b400bfc340112d36243c52181a0043400b400940050014005300cd2016800a002800a005a005ed4011038a6c487034862d000680128130a060738240e680464249ae18a3dd0c61c1264f957918e00f9fae707e83bf78f78ec6b0f7dff00afb8a6b2f8af3006b7831e6379a414c95c0c77f5cfe54bdf3671c16babf2dcd7d1bfb40da9fed2d9e76f38da0636f18e9571bdb539311ecb9bf75b176998050025002d002d002f514c0839c66810a0f38a43172680024e68017268131093405c5cf4fce800e7340c404d002e6800cd020cd030cf6a0033ce2815c506818a0f6a00ffd9,3
